0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40732825,0.0,0.54392,0.54473644,0.5451564,0.54530114,0.5450186,0.5452551,0.54751956,0.54784,0.5482345,0.5439406,0.54903126,0.54524344,0.54506356,0.54381156,0.54977745,0.54977757,0.545228,0.549543,0.5489908,0.5490158,0.5455063,0.54413855,0.54930377,0.5489601,0.54443944,0.54239166,0.5432521,0.54250777,0.5441657,0.5492853,0.54871476,0.5481977,0.5479668,0.5493665,0.5488079,0.5493523,0.5483762
0.39266154,0.3941118,0.0,0.5487021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40864736,0.4148795,0.38879347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.38585222,0.3860325,0.3834703,0.3923038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.40800604,0.4138214,0.41022024,0.41211635,0.41214702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41118354,0.4121075,0.40440077,0.41239223,0.0027085764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.018236224,0.011055206,0.010334971,0.017860757,0.013405316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5876269,0.5922173,0.5879982,0.58758855,0.58747,0.58850294,0.58912706,0.59061444,0.5898081,0.58917785
0.0,0.0055955243,0.0,0.01674791,0.018837767,0.0060615838,0.0,0.0,0.0,0.59171444,0.5891785,0.58906484,0.58910155,0.5902666,0.58965874,0.58821756,0.58958226,0.591393,0.5918843,0.5881288,0.5880444,0.5920297,0.589841,0.58825266,0.5872708,0.5887555,0.5891033,0.5895361,0.5915838,0.58928406,0.5910837,0.58919823,0.59029716,0.5910345,0.59025645,0.59119296,0.590825,0.21679159,0.32256687
0.012310021,0.0,0.0,0.0073106103,0.0028501246,0.0,0.0,0.026273875,0.018049773,0.0,0.23024571,0.21980019,0.21569498,0.24304329,0.25708383,0.30567062,0.27509457,0.25752583,0.3101757,0.26025692,0.2588201,0.2582391,0.28299385,0.27185053,0.23515742,0.26960915,0.30687872,0.31730494,0.23121844,0.22938715,0.3200573,0.27222878,0.23698227,0.20954359,0.24805635,0.2578547,0.2665071,0.30969146,0.25959405
