0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.030239623,0.028414942,0.030292656,0.028177347,0.029976405,0.02731564,0.027058449,0.021173952,0.021784674,0.027470117,0.027974736,0.0312565,0.017101454,0.031877346,0.027352223,0.03033346,0.027100915,0.030767338,0.027108815,0.02731059,0.019396137,0.027291737,0.02774579,0.027139915,0.02809042,0.027845591,0.021544442,0.016310614,0.02055977,0.030191423,0.02762318,0.030286754,0.029443458,0.029427249,0.030125048,0.03015109,0.027280789,0.019274907,0.03019514
0.02841494,0.032705545,0.028519228,0.032543544,0.0311032,0.028424049,0.031176925,0.02202279,0.02001326,0.028441686,0.029037707,0.031769212,0.035615023,0.029421665,0.03145631,0.03146839,0.031282034,0.032274254,0.02817755,0.031600196,8.946646e-05,0.028430836,0.03194273,0.01419611,0.028794993,7.259577e-05,0.021231748,8.638462e-05,0.00010315576,0.031461075,0.031699356,0.031496152,0.03063336,0.01685528,0.031373344,0.028084507,0.03186639,0.020164033,0.028339595
0.030292656,0.02851923,0.030550733,0.028556932,0.030097395,0.027370073,0.030119779,0.02124274,0.019305242,0.03034506,0.028022384,0.028422022,0.01706169,0.031472597,0.030468488,0.030507982,0.027300913,0.028155277,0.027225764,0.02740001,0.01744439,0.027361095,0.030776905,0.027239444,0.0280885,0.028895486,0.021090515,9.1996146e-05,0.020534765,0.027349498,0.030660834,0.030456588,0.029565398,0.032641087,0.027403926,0.030258236,0.03036457,0.019395722,0.030319398
0.028177347,0.032543547,0.028556932,0.033353537,0.030628351,0.028258447,0.028751042,9.8401186e-05,0.00010973242,0.028222485,0.032095753,0.03297614,0.035517614,0.032572784,0.02876499,0.028515741,0.03149328,0.03229318,0.030863326,0.0283088,0.01858931,0.028379343,0.03186486,0.031252846,0.029097943,0.028899133,9.937402e-05,8.639582e-05,0.00010542338,0.031418033,0.032390755,0.02839727,0.034329295,0.015551144,0.028525546,0.031488013,0.028271116,9.946526e-05,0.031978384
0.029976403,0.0311032,0.030097397,0.030628353,0.026956026,0.030070733,0.029707855,0.018978816,0.021188058,0.027088668,0.027855655,0.028210249,0.016969318,0.028458785,0.027138898,0.030115547,0.029890144,0.027831253,0.02979371,0.02709278,0.017259287,0.026985675,0.027565096,0.029778581,0.030705826,0.030934671,0.019139571,0.018407598,0.018374566,0.029422766,0.030285371,0.02723441,0.03240825,0.029586812,0.0271585,0.030386165,0.029960865,0.021273306,0.030000256
0.027315639,0.028424049,0.027370073,0.028258445,0.030070731,0.030322608,0.02977299,0.021234486,0.01940459,0.030088035,0.027999677,0.031195244,0.017051786,0.028277025,0.027288245,0.027597707,0.027280256,0.028061911,0.029941987,0.030240145,0.019214839,0.027174309,0.030717086,0.027100926,0.030899445,0.029680684,0.019075327,0.018501282,0.018453758,0.030133547,0.030395094,0.027796078,0.029385049,0.02829025,0.027147211,0.030032683,0.028378798,0.021323394,0.0301256
0.027058447,0.031176925,0.030119779,0.028751042,0.029707855,0.02977299,0.026730128,0.02124984,0.020490857,0.030130658,0.030842114,0.028585693,0.016935721,0.031177122,0.029820124,0.027193965,0.026863484,0.02779027,0.029657172,0.029932026,0.019056251,0.029915309,0.027432475,0.029640881,0.027679585,0.030465284,0.021122746,0.01835611,0.020380612,0.027935024,0.030243741,0.030058097,0.029164325,0.032317217,0.028026076,0.026979223,0.02995518,0.019725531,0.026998237
0.021173952,0.02202279,0.021242738,9.840119e-05,0.018978816,0.021234488,0.02124984,0.053251512,0.058893412,0.01910271,9.661467e-05,0.00010822784,0.00013076447,9.7949174e-05,0.021166341,0.019294538,0.018989455,0.00010098765,0.019159224,0.021146053,0.00013291658,0.021114644,0.01940058,0.018968819,9.659761e-05,0.021544283,0.059353344,0.023280468,0.028654091,0.021204552,0.01927604,0.02116532,0.022839393,0.022630854,0.02087617,0.021077653,0.020980338,0.059585296,0.019060755
0.021784674,0.020013262,0.019305244,0.00010973243,0.021188058,0.01940459,0.020490857,0.058893412,0.06079774,0.021279113,0.00010701175,9.8241115e-05,0.00013120777,0.00010958093,0.02127524,0.021488683,0.021123162,9.765485e-05,0.018787133,0.021270394,0.000121073484,0.02131713,0.021720635,0.019119129,0.00010781971,0.021894574,0.054042928,0.023525722,0.028925143,0.01918546,0.019388577,0.01925058,0.020696932,0.020684287,0.019412246,0.019158904,0.021274291,0.05418474,0.021254951
0.02747012,0.028441688,0.030345062,0.028222485,0.027088666,0.030088035,0.03013066,0.01910271,0.021279113,0.02743483,0.028100215,0.031213805,0.017071307,0.031317823,0.03150776,0.02756902,0.027121644,0.028040634,0.02992964,0.027246939,0.017410886,0.02745428,0.0274894,0.027095778,0.030938754,0.03075632,0.019235183,0.03696152,0.019734314,0.030178297,0.030510014,0.026919954,0.016330611,0.032580376,0.02726304,0.02721448,0.027204009,0.021378398,0.027150098
0.027974736,0.029037707,0.028022382,0.03209575,0.027855657,0.027999675,0.030842114,9.6614676e-05,0.00010701176,0.028100215,0.03158431,0.0336192,0.019315999,0.029597174,0.030913686,0.027914688,0.02773622,0.031736832,0.030678015,0.03025426,0.03923372,0.030435065,0.028581103,0.030711662,0.028710214,0.031469163,0.000107551954,0.017009014,0.020919155,0.030858822,0.028251067,0.027855448,0.01669968,0.03279782,0.030807365,0.027789114,0.030946633,9.763965e-05,0.030738117
0.0312565,0.03176921,0.028422022,0.032976136,0.028210249,0.031195246,0.028585693,0.00010822783,9.8241115e-05,0.031213805,0.033619195,0.030871747,0.03891865,0.032335848,0.02825149,0.028190162,0.031107282,0.028797578,0.03145175,0.03124493,0.01805399,0.02820563,0.03171445,0.03105312,0.032015465,0.028723788,9.877136e-05,0.018348476,0.019140813,0.028171347,0.028527215,0.028034756,0.030067865,7.5312455e-05,0.02795738,0.028129188,0.028260987,9.9094665e-05,0.031206058
0.017101455,0.035615023,0.01706169,0.035517614,0.016969318,0.017051784,0.016935721,0.00013076447,0.00013120777,0.017071307,0.019315999,0.038918648,0.042520516,0.03905565,0.03408806,0.034305613,0.037496783,0.038712814,0.018767212,0.03402589,0.043280695,0.0171788,9.4544404e-05,0.018790418,0.03865239,0.0173834,0.000119363554,0.00010328066,0.000114282506,0.037631206,0.019124297,0.03408852,0.020396205,9.091516e-05,0.017068757,0.018853258,0.017067343,0.00013194338,0.017078903
0.031877346,0.029421663,0.0314726,0.032572784,0.028458787,0.028277025,0.03117712,9.7949174e-05,0.00010958093,0.031317823,0.029597173,0.032335844,0.03905565,0.029370196,0.02791852,0.027731216,0.02753009,0.032230835,0.031086707,0.031678062,0.03987837,0.031331617,7.155747e-05,0.028148718,0.03208981,0.031920455,9.784233e-05,0.019206574,0.02127625,0.028303403,0.028699592,0.031293653,0.030496405,8.304473e-05,0.03129746,0.028046379,0.03127287,0.00010977067,0.031210285
