0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.0,0.8545265,0.16703828,0.6748509,1.2218299,2.2383185e-06,0.6346319,0.5727362,0.6077774,0.6518168,4.907095e-21,0.5403584,0.66381544,0.638707,0.63358134,0.5653719,0.61227816,0.5973953,0.6588151,0.6338376,0.6309321,0.59734136,0.643774,0.63355845,0.6426228,0.60079557,0.60900694,0.6292648,0.62596524,0.6352225,0.61685276,0.63729686,0.6165869,0.63326657,0.63317126,0.6228279,0.6239025,0.6269142,0.62659806
0.0,0.0,0.6314282,0.19951202,0.009555874,0.00011388579,7.34e-42,0.57469624,0.588055,0.6346605,0.61995214,0.57777905,0.6449225,0.63101834,0.62891096,0.6045361,0.61332625,0.604452,0.6408739,0.62560755,0.62084574,0.60476625,0.62948495,0.62579453,0.6311906,0.6142558,0.6145149,0.6246649,0.62172645,0.6271359,0.61694175,0.6277024,0.6175324,0.6252836,0.626455,0.6219155,0.6221254,0.6227262,0.623746
0.0,0.0,0.0,0.30493206,0.009794155,1.9953221e-08,1.4143e-41,1.2129992,1.2011212,0.5303732,0.54310614,1.1696311,0.5681858,0.55136293,0.5579747,1.0516936,0.5335343,0.5344426,0.5929765,0.56121963,0.5396658,0.5390816,0.55716294,0.54886335,0.5482637,0.54016525,0.5305036,0.5426261,0.53321534,0.5549488,0.52853787,0.5373513,0.52793026,0.5331051,0.52761936,0.5269044,0.5257005,0.52450836,0.5251052
0.0,0.0,0.0,0.0,0.04818228,4.4811903e-05,1.657613e-07,-3.6773512e-31,0.6735207,0.6644107,0.6598886,0.653166,0.65950537,0.65515065,0.65354615,0.650246,0.6495576,0.64750457,0.6565863,0.6511803,0.65170425,0.6482194,0.65355337,0.6513891,0.65339893,0.6486442,0.64788026,0.64998055,0.64991236,0.65091705,0.64909184,0.65213394,0.6490035,0.6513217,0.65185523,0.6508139,0.65066993,0.6508524,0.6508943
0.0,0.0,0.0,0.0,0.0,0.012861404,0.005070895,0.0041492702,7.878356e-10,6.008864e-08,1.2196859,1.4798e-41,1.2157875,1.2132736,1.2114487,1.2103784,1.2068918,1.2057536,1.1974671,1.1987202,1.2014763,1.2027929,1.193461,1.1926419,1.1922874,1.1987454,1.1943468,1.1866435,1.1899776,1.1801109,1.19209,1.1862164,1.1901609,1.184749,1.1869763,1.1894624,1.1874386,1.185097,1.1847155
0.0,0.0,0.0,0.0,0.0,0.0,0.038002398,0.04566851,0.0011323761,0.003869678,2.642108e-07,4.1604948e-05,8.723909e-11,1.250849e-08,5.6406055e-17,3.7687964e-15,1.7552844e-19,6.101671e-25,6.0827232e-30,5.3616575e-33,-9.076e-41,1.3333e-41,5.416e-42,3.4783e-41,-1.9468e-41,3.6668e-41,1.5497e-41,1.2511e-41,0.6664384,3.2575e-41,0.6652132,0.66653967,0.6644956,0.66519237,0.6654446,0.6643405,0.6641476,0.6639674,0.66400856
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034287922,3.0450927e-05,0.0010065169,-1.5313172e-37,2.7886315e-07,1.9419e-41,1.2070221e-19,0.6285115,1.4327e-41,0.63007253,0.62793005,0.6232717,0.62774134,0.62627304,0.62428355,0.627564,0.62873757,0.6314908,0.6284755,0.6271494,0.6301536,0.6286457,0.6298881,0.6263263,0.63029164,0.6266025,0.62955564,0.63063586,0.6288523,0.62900096,0.6288682,0.62940675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.424308e-18,1.4449972e-06,1.2194753,3.6203e-41,1.216159,1.2131219,1.2112178,1.1789639,1.1830484,1.1550764,1.1819452,1.169512,1.1153342,1.0036036,1.0783901,1.0612342,1.0544456,0.9790166,0.5706602,0.5179738,0.5609237,0.55003875,0.5609045,0.55756015,0.5606975,0.5581552,0.6699019,0.68361294,0.55854183,0.54226404,0.53931344
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009329145,1.5992023e-10,0.0002779085,3.599992e-16,9.550585e-07,1.8222624e-33,6.7012624e-12,1.562858e-14,3.2801742e-23,-1.61874e-31,-9.428e-42,3.7618e-41,3.98e-42,8.5e-42,-4.0216e-41,-5.55e-43,1.0859514,1.0222667,1.0474629,0.9076939,0.8997967,0.8363455,0.88079613,0.8242831,0.8746055,0.9420966,0.9134874,0.82094365,0.34618005,0.21813917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2051836,1.959189e-16,1.1309066,0.7632477,0.73383737,0.6817518,0.6811648,0.67602134,0.65764964,0.6669891,0.66345704,0.66383326,0.6593302,0.6601567,0.6584225,0.6591901,0.65833294,0.6578684,0.6576223,0.65763474,0.65739083,0.6573837,0.6566352,0.65651304,0.65650594,0.6555898,0.65504324,0.6545769,0.6547676
