0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
-3.2306e-41,-2.2981e-41,-3.4081e-41,-3.8135e-41,-4.514e-42,-3.9368e-41,-1.0904e-41,-1.0521e-41,-3.8111e-41,-3.6544e-41,-5.7e-42,1.1233e-41,-3.7811e-41,-8.513e-42,-3.308e-41,-3.6664e-41,-7.445e-42,-2.8259e-41,-2.595e-42,-3.961e-41,-8.056e-42,0.0,0.63814235,0.63492143,0.6810685,0.688113,0.63110805,0.6403987,0.688123,0.70409226,0.69786054,0.7012463,0.68484575,0.6346836,0.64322585,0.64777577,0.64870274,0.6337364,0.6446426
-3.7307e-41,-3.547e-42,-3.9203e-41,-1.0627e-41,-2.6393e-41,-2.5532e-41,-2.811e-42,-3.3172e-41,-3.677e-42,-3.2612e-41,-3.435e-41,-3.8829e-41,-1.0228e-41,-2.4772e-41,-7.04e-42,-6.384e-42,-8.998e-42,-2.5271e-41,-1.0365e-41,-1.3057e-41,-2.0385e-41,-1.0915e-41,0.0,0.6338002,0.64244443,0.64177376,1.0581932,1.0560478,1.0589521,1.0579687,1.0577015,1.0589701,1.0589598,1.0565664,1.0552014,1.0543313,1.0593915,1.0547638,1.0591335
-1.1154e-41,-1.506e-41,-1.2196e-41,-1.3764e-41,-1.6792e-41,-2.0243e-41,-1.089e-41,-1.4611e-41,-1.1593e-41,-2.2237e-41,-3.46e-41,-1.0592e-41,-1.7839e-41,-2.9157e-41,-3.2528e-41,-7.526e-42,-1.1828e-41,-2.0305e-41,-3.9845e-41,-9.775e-42,-1.3301e-41,-1.1153e-41,-9.087e-42,0.0,1.0592841,1.0598034,1.0538925,1.0584787,1.05296,1.0539595,1.0559736,1.0577011,1.0582699,1.0556252,1.0528636,1.0595218,1.0599464,1.0597204,1.0611385
-1.7966e-41,-2.9352e-41,-2.6967e-41,-1.5116e-41,-1.9238e-41,-2.1496e-41,-1.8213e-41,-1.2853e-41,-2.638e-41,-2.878e-42,-1.3e-44,-6.006e-42,-7.197e-42,5.473e-42,5.059e-42,7.779e-42,-9.583e-42,1.9205e-41,4.446e-42,9.872e-42,1.1873e-41,8.33e-42,-1.5922e-41,3.862e-42,0.0,1.059109,1.0552263,1.0530047,1.0548487,1.0542349,1.0538816,1.0538425,1.0538745,1.0565361,1.0541925,-2.4779e-41,-1.4146e-41,-2.5508e-41,-1.9788e-41
1.6724e-41,4.0593e-41,-1.264e-42,-3.562e-42,1.6123e-41,-7.204e-42,-1.0189e-41,-1.0421e-41,-1.1404e-41,-3.498e-42,-6.995e-42,-4.3e-43,-1.1062e-41,-9.183e-42,-8.849e-42,9.829e-42,3.484e-42,-5e-42,4.627e-42,-1.2553e-41,-7.45e-43,-1.1863e-41,-3.842e-42,-1.0613e-41,-7.816e-42,0.0,-1.3466e-41,-3.5824e-41,-2.9663e-41,-6.43e-43,-1.3814e-41,-1.6659e-41,-2.8294e-41,-1.9984e-41,-8.705e-42,-2.5896e-41,-2.8502e-41,-1.1856e-41,-1.7052e-41
-1.1484e-41,-3.8021e-41,-3.5983e-41,-6.739e-42,-4.32e-42,-2.8125e-41,-2.56e-41,-3.2321e-41,-1.0688e-41,-3.8099e-41,-3.819e-42,-3.678e-42,-3.8463e-41,-3.9737e-41,-8.336e-42,-1.1133e-41,-3.9084e-41,-6.42e-43,-5.838e-42,-2.06e-43,-1.491e-42,-5.901e-42,-3.125e-42,-7.354e-42,-3.6158e-41,-3.9522e-41,0.0,-1.6788e-41,-1.644e-41,-1.726e-41,-4.857e-42,-3.5678e-41,-2.2946e-41,-2.0291e-41,-3.3087e-41,-3.3747e-41,-2.0027e-41,-3.2433e-41,-3.3017e-41
-9.879e-42,-1.0567e-41,-1.0222e-41,-4.061e-41,-2.9335e-41,-1.1084e-41,-3.9835e-41,-3.919e-41,-3.5568e-41,-1.0276e-41,-3.5091e-41,-3.9985e-41,-2.4076e-41,-4.0164e-41,-8.174e-42,-8.101e-42,-3.5848e-41,-1.6978e-41,-2.341e-41,-3.6591e-41,-3.2653e-41,-8.184e-42,-4.28e-42,-3.496e-41,-3.0341e-41,-3.4714e-41,-3.8438e-41,0.0,-1.5606e-41,-1.449e-41,-1.2788e-41,-1.725e-41,-1.4261e-41,-1.5046e-41,-1.4129e-41,-6.01e-43,-1.7038e-41,1.05889,1.0540125
-1.1807e-41,-3.35e-41,-3.6306e-41,-3.8897e-41,-8.467e-42,-3.2755e-41,-1.1372e-41,-1.0868e-41,-3.2652e-41,-2.4074e-41,-2.5041e-41,-3.8414e-41,-3.8761e-41,-7.707e-42,-3.627e-41,-3.143e-41,-3.3166e-41,-1.1069e-41,-3.8757e-41,-1.7006e-41,-3.9162e-41,0.39921653,0.41887516,0.39982814,0.4000736,0.40271235,0.40274334,0.4001988,0.0,1.0587084,1.0584172,1.0581988,1.0583012,1.0580304,1.0553774,1.0547426,1.0541887,1.0584987,1.0536078
0.4135822,0.41326228,0.4180675,0.4025039,0.42024902,0.4035255,0.40281558,0.40180284,0.42168307,0.42042994,0.40199983,0.4194489,0.42026588,0.4180958,0.4000714,0.4018543,0.4194136,0.42035586,0.40020174,0.39402303,0.39394927,0.3958407,0.39996454,0.41951618,0.41688675,0.41764703,0.4170095,0.4180149,0.41702768,0.0,1.0579869,1.0581383,1.058501,1.0532236,1.0531512,1.0582323,1.0534846,1.0541011,1.0579437
0.41549677,0.41909018,0.07063335,0.11941866,0.06359205,0.07751878,0.08634871,0.0675028,0.07336607,0.1090496,0.12740402,0.1351733,0.05719991,0.13632269,0.064688355,0.062381715,0.05169616,0.13751967,0.15212727,0.070910774,0.14858018,0.14982274,0.118811995,0.09211133,0.07370548,0.12386348,0.15259334,0.05912137,0.048521053,0.057008456,0.0,1.0585432,1.0537438,1.0535717,1.0588595,1.0602136,1.059261,1.0597937,1.0582223
0.031997412,0.07045751,0.13200085,0.13740425,0.13870798,0.14535837,0.14742878,0.14548518,0.11150627,0.14748539,0.40523666,0.42161843,0.39828077,0.39893293,0.40126458,0.4007473,0.3972514,0.41680613,0.41826886,0.4240054,0.40724924,0.42353773,0.4013068,0.4005385,0.4067847,0.41941315,0.4196789,0.400514,0.41867,0.4246219,0.41354555,0.0,1.0538177,1.0537688,1.0543802,1.0545682,1.0536435,1.0537965,1.053633
0.3976666,0.40731826,0.41485104,0.42653024,0.39811802,0.39966545,0.39860785,0.40057752,0.40385652,0.41580093,0.42588758,0.42378804,0.41504365,0.4228351,0.4150152,0.41110176,0.42373908,0.07843079,0.0077632573,0.093062036,0.11133402,0.09495882,0.08874332,0.086033024,0.012656653,0.016793814,0.007920713,0.06668106,0.00113179,0.09727666,0.10143481,0.08008682,0.0,1.0547379,1.0537804,0.3911568,0.40752348,0.38823414,0.395815
0.007155486,0.010340524,0.0807347,0.012986605,0.0026458942,0.02681656,0.09252099,0.07575978,0.021607712,0.00092952594,0.10365834,0.120550096,0.11589802,0.11756684,0.09433612,0.012657713,0.0011358043,0.008004301,0.02048658,0.0032405283,0.02044443,0.035659224,0.003500976,0.9403037,0.92478555,0.9407126,0.94226354,0.9401814,0.93900746,0.93876106,0.9288885,0.92901313,0.92690724,0.0,0.39695707,0.39150393,0.38713232,0.4002791,0.40757406
0.93724823,0.92310417,0.93910277,0.93958956,0.93781906,0.9255768,0.9273024,0.9393078,0.9280688,0.92419565,0.92800725,0.9399804,0.9387646,0.92698616,0.92503923,0.94060147,0.9436114,0.94234633,0.9420094,0.938873,0.9261842,0.92516464,0.92684555,0.9270212,0.92566204,0.9281362,0.9294143,0.92455393,0.46944475,0.47825927,0.4684191,0.4700126,0.47080296,0.4695298,0.0,0.41394386,0.38895652,0.4074191,0.39401922
0.46770614,0.47556916,0.47749394,0.4805521,0.4694084,0.47954443,0.47014403,0.46971956,0.46928275,0.48069087,0.48170674,0.4696751,0.48115474,0.4807402,0.47702193,0.46896085,0.47037727,0.47779205,0.482221,0.46810725,0.46597093,0.46579328,0.46577275,0.46855694,0.47807443,0.48176685,0.47879505,0.48015964,0.4789867,0.4789774,0.4755204,0.48010263,0.9400292,0.9244809,0.940441,0.0,0.3931952,0.39003026,0.41215682
0.94199365,0.9399057,0.9387331,0.93848675,0.92859304,0.9287168,0.9266091,0.9369679,0.92279243,0.9388279,0.9393163,0.93753916,0.9252722,0.9270032,0.9390319,0.92777175,0.92389,0.9277078,0.939708,0.9384901,0.92668366,0.9247373,0.9403279,0.94334334,0.9420776,0.9417396,0.9385971,0.92588246,0.92486036,0.9265452,0.92672384,0.9278206,0.92535883,0.9291187,0.92424595,9.851315e-08,0.0,0.41677043,0.39064884
0.10024693,3.8166603e-05,2.1316694e-08,3.573191e-14,0.00052706024,0.004565193,0.0709466,0.04003478,0.017140837,0.006259533,0.079022795,0.0055640386,0.0048504346,0.0062461332,0.033368938,0.015745606,0.00017930033,0.013537543,0.06401085,0.089154884,1.4351363e-05,2.6360323e-05,0.09468736,0.017130818,0.00012155451,1.970611e-17,0.001995894,0.006124832,0.010060862,0.07441938,0.006505426,0.051085737,0.005047513,0.029810132,0.051773097,0.03016235,0.042419016,0.0,0.4157673
0.42765415,0.44045693,0.42617387,0.42848185,0.42961636,0.42777666,0.42513376,0.43633378,0.43916622,0.44368824,0.4276075,0.44206592,0.4286546,0.42804894,0.42742872,0.44369128,0.4450551,0.42797914,0.44427195,0.44388592,0.43858653,0.426958,0.42900744,0.43967578,0.445787,0.4257092,0.4226218,0.42236906,0.42233282,0.42638025,0.44010633,0.44523895,0.44113624,0.44313684,0.44127825,0.44264245,0.4412648,0.4365575,0.0
