0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.0,0.3380936,0.33798873,0.3389341,0.33808988,0.3381739,0.33794308,0.33816683,0.33805892,0.33801138,0.33809146,0.3381021,0.33893532,0.33793008,0.33815265,0.33798778,0.33799762,0.33809265,0.33790505,0.33900955,0.33780694,0.3389839,0.3378973,0.33806166,0.33786902,0.338045,0.33792245,0.3380956,0.33902985,0.33898038,0.3379148,0.33788484,0.33806312,0.33816493,0.33895665,0.33889076,0.33899307,0.33817458,0.33802375
1.4557873,0.0,3.2647886e-17,-2.2769063e-17,-8.266973e-17,1.3975766e-17,1.5195498e-16,-7.741029e-17,-5.852152e-17,-2.5646882e-16,1.4193061e-16,1.8478212e-17,1.9019458e-16,7.0558625e-17,1.4222874e-18,-3.8132636e-17,-1.0186862e-17,-5.01149e-17,1.203903e-16,-8.219903e-17,1.4564734e-16,-1.6026213e-16,-5.9107627e-17,-4.3964193e-17,3.5817873e-17,-7.564962e-17,-1.0690956e-16,-2.502979e-18,-8.6686556e-17,-1.584123e-16,1.5194944e-18,1.1383379e-16,-5.5397636e-17,-1.6387004e-17,-4.99456e-17,-1.5681544e-16,-1.6607289e-16,-1.3078157e-16,-9.889061e-17
1.4557868,1.4557862,0.0,1.0816366e-16,-5.981408e-17,-1.1123025e-16,-1.0788523e-17,-9.367875e-17,1.01082755e-16,-1.1463436e-16,4.9419932e-17,3.8013833e-17,1.0663283e-16,1.1487827e-16,-1.0170473e-16,7.616537e-17,1.1270624e-16,-1.0633695e-16,-9.442352e-17,-8.017245e-17,-9.37047e-17,4.3728605e-17,6.0252974e-17,-8.929961e-17,-1.476478e-17,-8.973603e-19,-7.2117073e-17,1.0662898e-16,-4.555969e-17,9.173442e-17,-6.4923725e-17,-2.7234103e-17,-9.754714e-17,7.3426785e-17,1.1167419e-16,-1.0387015e-16,2.4642738e-17,-1.1175046e-16,1.003868e-16
1.4557968,1.4557868,1.4557973,0.0,-1.0941528e-16,-1.4317868e-18,-3.5944326e-17,1.455652,1.4556936,1.4556975,1.4556962,1.4556948,1.4556519,1.455696,1.4556948,1.4556973,1.4556959,1.4556913,1.4556535,1.4556503,1.4556938,1.4556971,1.4556512,1.4556938,1.4556538,1.4556521,1.4556552,1.4556547,1.4556522,1.4556947,1.4556518,1.4556971,1.4556984,1.4556991,1.4556576,1.4556538,1.4556538,1.4556521,1.4556962
1.4557968,1.455798,1.4557878,1.4557865,0.0,1.4556968,1.4556553,1.4556557,1.4556538,1.455695,1.455697,1.1242811e-16,5.00787e-17,-6.8200512e-18,3.847781e-18,1.0589371e-16,-1.3029087e-18,4.0953428e-17,-8.856762e-18,1.0862472e-16,1.0891504e-16,2.8208553e-17,-1.5677455e-18,-7.957135e-17,1.09529863e-16,-6.59246e-17,1.5490087e-17,-1.1005698e-16,1.0687305e-16,-1.08169734e-16,8.4877605e-17,-3.3899e-17,-1.0398349e-16,-5.452874e-19,-1.05675883e-16,4.5716188e-17,-3.6353926e-18,4.3553144e-17,1.0196083e-16
1.4557871,1.4557867,1.455796,1.4557965,1.4557871,0.0,-8.8834016e-17,-4.248173e-17,-1.10089805e-16,2.1209326e-17,9.296518e-17,6.924861e-17,1.10414166e-16,-7.590344e-17,-5.4955034e-17,3.601672e-17,-5.072913e-16,-2.7191396e-16,-1.4622298e-16,-2.7297723e-16,-4.8905925e-16,-3.5255822e-16,-9.984651e-16,-1.0895178e-15,-5.5198035e-16,-5.79292e-16,6.0163596e-16,1.0800449e-15,-1.4180284e-17,-6.1917314e-16,-4.854735e-17,-3.657205e-16,8.739392e-17,-6.127719e-16,1.7396733e-16,-5.1559457e-16,3.2536595e-16,1.1492675e-17,-1.7007027e-16
1.4557863,1.4557863,1.4557966,1.4557967,0.34894595,0.35012788,0.0,1.9532688e-16,-4.5417065e-16,-1.0843239e-15,-8.539967e-16,-6.1965627e-16,-1.1226887e-16,-2.6657397e-17,1.3759068e-16,-1.8871944e-16,-8.239877e-16,-4.096928e-16,-6.0992196e-16,2.6441854e-16,-1.8508935e-16,-2.9951172e-16,0.33800182,0.33828434,0.33831176,0.3392484,0.33831218,0.3383215,0.33829325,0.3383787,0.33836153,0.33825693,0.33845073,0.3391536,0.33801734,0.33828285,0.33830282,0.33811107,0.33845165
0.3502276,0.34959844,0.35020903,0.35017857,0.34896415,0.35010073,0.3501691,0.0,0.33803824,0.33922204,0.33808166,0.33922353,0.33798286,0.33835444,0.33811706,0.33834782,0.33820668,0.3382339,0.33922875,0.33919835,0.338024,0.33809164,0.3383329,0.3382786,0.33921602,0.33924064,0.33917278,0.33832946,0.3382529,4.7467293e-17,7.9340054e-17,8.515143e-17,-4.3416513e-17,-3.6033142e-17,-7.3855476e-17,2.2053302e-17,-8.1458087e-17,-6.405159e-17,8.299182e-17
0.35024598,0.3501448,0.3501879,0.34953243,0.34892222,0.35013044,0.35018176,0.3489332,0.0,-6.4361514e-17,-6.390627e-17,4.7650024e-17,2.3285933e-17,-1.7584526e-17,-2.4768014e-17,-8.200839e-17,7.695344e-17,0.4681951,-6.335396e-17,5.0636477e-17,-8.0625413e-17,3.4283275e-17,1.6424513e-17,4.1622233e-17,3.823645e-17,7.816787e-17,-2.9481246e-18,-7.812051e-17,-2.836303e-18,-5.556559e-17,8.002156e-17,-3.4398842e-17,8.7307617e-17,-6.6785954e-17,3.75392e-17,-7.4850766e-17,-7.16427e-17,-1.2605452e-16,-1.3101804e-16
0.350201,0.34894645,0.3496193,0.3496123,0.34892702,0.35009155,0.34889522,0.35021836,0.35013434,0.0,-8.274061e-17,5.2654314e-17,2.2280687e-17,-1.3033242e-16,-8.363363e-17,1.3263584e-16,1.10130046e-16,-9.345559e-18,-1.1640746e-16,2.5031564e-17,-5.4057246e-19,1.1214322e-16,-1.3487905e-16,2.83769e-17,7.745315e-17,1.1246407e-16,6.3654294e-17,2.948482e-17,1.3247488e-16,-1.3355677e-16,1.2722959e-16,-6.75604e-17,-8.1435653e-17,1.2237579e-16,-1.1480156e-16,-2.1819923e-17,-1.3129957e-16,-1.3491395e-16,-1.3057394e-16
